split,tensor_index,source_index,binary_label,attack_name,true_label,clean_prediction,adversarial_prediction,clean_correct,attack_success,linf,l2
train,393,4016,0,clean,7,7,7,True,False,0.0,0.0
train,394,49472,0,clean,5,5,5,True,False,0.0,0.0
train,395,22771,0,clean,5,5,5,True,False,0.0,0.0
train,396,29915,0,clean,8,8,8,True,False,0.0,0.0
train,397,10097,0,clean,6,6,6,True,False,0.0,0.0
train,398,31097,0,clean,8,8,8,True,False,0.0,0.0
train,399,37370,0,clean,3,3,3,True,False,0.0,0.0
train,400,24984,1,pgd,8,8,2,True,True,0.03137257695198059,1.3805725574493408
train,401,1489,1,cw,7,7,5,True,True,0.00499996542930603,0.198590487241745
train,402,27288,1,pgd,7,7,4,True,True,0.03137257695198059,1.3898810148239136
train,403,37258,1,fgsm,8,8,9,True,True,0.03137260675430298,1.696593999862671
train,404,4141,1,pgd,0,0,2,True,True,0.03137257695198059,1.33493173122406
train,405,49867,1,cw,5,5,3,True,True,0.01000550389289856,0.30833694338798523
train,406,32546,1,cw,7,7,5,True,True,0.010005921125411987,0.394446462392807
train,407,39397,1,pgd,0,0,2,True,True,0.03137257695198059,1.290345549583435
train,408,29526,1,fgsm,7,7,4,True,True,0.03137260675430298,1.7355189323425293
train,409,4016,1,pgd,7,7,2,True,True,0.03137260675430298,1.4465609788894653
train,410,49472,1,pgd,5,5,3,True,True,0.03137260675430298,1.3486274480819702
train,411,22771,1,cw,5,5,3,True,True,0.027726441621780396,0.3071613609790802
train,412,29915,1,cw,8,8,0,True,True,0.00499996542930603,0.20999771356582642
train,413,10097,1,cw,6,6,2,True,True,0.010005682706832886,0.36360105872154236
train,414,31097,1,pgd,8,8,9,True,True,0.03137260675430298,1.3312833309173584
train,415,37370,1,fgsm,3,3,6,True,True,0.03137260675430298,1.7388430833816528
train,416,1837,0,clean,6,6,6,True,False,0.0,0.0
train,417,36007,0,clean,0,0,0,True,False,0.0,0.0
train,418,18024,0,clean,6,6,6,True,False,0.0,0.0
train,419,4410,0,clean,0,0,0,True,False,0.0,0.0
train,420,36452,0,clean,7,7,7,True,False,0.0,0.0
train,421,19445,0,clean,0,0,0,True,False,0.0,0.0
train,422,16168,0,clean,5,5,5,True,False,0.0,0.0
train,423,7925,0,clean,0,0,0,True,False,0.0,0.0
train,424,44235,0,clean,1,1,1,True,False,0.0,0.0
train,425,26908,0,clean,9,9,9,True,False,0.0,0.0
train,426,24163,0,clean,0,0,0,True,False,0.0,0.0
train,427,23101,0,clean,6,6,6,True,False,0.0,0.0
train,428,23018,0,clean,3,3,3,True,False,0.0,0.0
train,429,26865,0,clean,4,4,4,True,False,0.0,0.0
train,430,28391,0,clean,9,9,9,True,False,0.0,0.0
train,431,22104,0,clean,2,2,2,True,False,0.0,0.0
train,432,1837,1,pgd,6,6,3,True,True,0.03137257695198059,1.42332124710083
train,433,36007,1,fgsm,0,0,3,True,True,0.03137260675430298,1.7203397750854492
train,434,18024,1,pgd,6,6,4,True,True,0.03137257695198059,1.481136441230774
train,435,4410,1,pgd,0,0,2,True,True,0.03137260675430298,1.3791136741638184
train,436,36452,1,fgsm,7,7,3,True,True,0.03137260675430298,1.7336747646331787
train,437,19445,1,fgsm,0,0,2,True,True,0.03137260675430298,1.7388430833816528
train,438,16168,1,pgd,5,5,3,True,True,0.03137260675430298,1.34430992603302
train,439,7925,1,pgd,0,0,2,True,True,0.03137260675430298,1.3456237316131592
train,440,44235,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7382371425628662
train,441,26908,1,cw,9,9,8,True,True,0.03524482250213623,0.36087673902511597
train,442,24163,1,cw,0,0,2,True,True,0.05372047424316406,0.7604684829711914
train,443,23101,1,fgsm,6,6,8,True,True,0.03137260675430298,1.6417888402938843
train,444,23018,1,cw,3,3,5,True,True,0.00499996542930603,0.233052596449852
train,445,26865,1,cw,4,4,3,True,True,0.00499996542930603,0.2351529598236084
train,446,28391,1,pgd,9,9,1,True,True,0.03137260675430298,1.4132702350616455
train,447,22104,1,cw,2,2,8,True,True,0.014998167753219604,0.5228933095932007
train,448,40273,0,clean,6,6,6,True,False,0.0,0.0
train,449,2076,0,clean,2,2,2,True,False,0.0,0.0
train,450,10262,0,clean,4,4,4,True,False,0.0,0.0
train,451,28018,0,clean,1,1,1,True,False,0.0,0.0
train,452,10692,0,clean,5,5,5,True,False,0.0,0.0
train,453,29204,0,clean,5,5,5,True,False,0.0,0.0
train,454,41645,0,clean,6,6,6,True,False,0.0,0.0
train,455,2220,0,clean,8,8,8,True,False,0.0,0.0
train,456,36131,0,clean,8,8,8,True,False,0.0,0.0
train,457,37055,0,clean,7,7,7,True,False,0.0,0.0
train,458,30167,0,clean,7,7,7,True,False,0.0,0.0
train,459,44140,0,clean,2,3,3,False,False,0.0,0.0
train,460,41733,0,clean,1,1,1,True,False,0.0,0.0
train,461,27532,0,clean,8,8,8,True,False,0.0,0.0
train,462,36428,0,clean,4,4,4,True,False,0.0,0.0
train,463,42068,0,clean,8,8,8,True,False,0.0,0.0
train,464,40273,1,pgd,6,6,2,True,True,0.03137260675430298,1.4003791809082031
train,465,2076,1,cw,2,2,6,True,True,0.014993339776992798,0.5702113509178162
train,466,10262,1,pgd,4,4,5,True,True,0.03137257695198059,1.325626254081726
train,467,28018,1,pgd,1,1,8,True,True,0.03137260675430298,1.36406672000885
train,468,10692,1,fgsm,5,5,3,True,True,0.03137257695198059,1.7368077039718628
train,469,29204,1,pgd,5,5,3,True,True,0.03137260675430298,1.4675565958023071
train,470,41645,1,pgd,6,6,2,True,True,0.03137257695198059,1.3814188241958618
train,471,2220,1,fgsm,8,8,9,True,True,0.03137260675430298,1.7344818115234375
train,472,36131,1,fgsm,8,8,2,True,True,0.03137260675430298,1.7364003658294678
train,473,37055,1,fgsm,7,7,6,True,True,0.03137257695198059,1.7388430833816528
train,474,30167,1,fgsm,7,7,2,True,True,0.03137260675430298,1.6468113660812378
train,475,44140,1,pgd,2,3,3,False,False,0.03137257695198059,1.2958072423934937
train,476,41733,1,pgd,1,1,9,True,True,0.03137257695198059,1.4089823961257935
train,477,27532,1,cw,8,8,0,True,True,0.01000601053237915,0.4178954064846039
train,478,36428,1,cw,4,4,3,True,True,0.00499996542930603,0.22713114321231842
train,479,42068,1,pgd,8,8,2,True,True,0.03137260675430298,1.3870738744735718
train,480,5641,0,clean,8,8,8,True,False,0.0,0.0
train,481,3665,0,clean,0,0,0,True,False,0.0,0.0
train,482,1301,0,clean,1,1,1,True,False,0.0,0.0
train,483,11284,0,clean,7,7,7,True,False,0.0,0.0
train,484,12546,0,clean,3,3,3,True,False,0.0,0.0
train,485,27125,0,clean,5,5,5,True,False,0.0,0.0
train,486,6654,0,clean,4,4,4,True,False,0.0,0.0
train,487,1875,0,clean,5,5,5,True,False,0.0,0.0
train,488,4216,0,clean,7,7,7,True,False,0.0,0.0
train,489,30733,0,clean,9,9,9,True,False,0.0,0.0
train,490,32263,0,clean,0,0,0,True,False,0.0,0.0
train,491,46295,0,clean,3,3,3,True,False,0.0,0.0
train,492,43671,0,clean,7,7,7,True,False,0.0,0.0
train,493,23012,0,clean,1,1,1,True,False,0.0,0.0
train,494,35460,0,clean,2,2,2,True,False,0.0,0.0
train,495,35863,0,clean,1,1,1,True,False,0.0,0.0
train,496,5641,1,pgd,8,8,0,True,True,0.03137260675430298,1.3756394386291504
train,497,3665,1,cw,0,0,4,True,True,0.00499996542930603,0.2129928022623062
train,498,1301,1,cw,1,1,9,True,True,0.010004132986068726,0.41106873750686646
train,499,11284,1,fgsm,7,7,5,True,True,0.03137260675430298,1.7388430833816528
train,500,12546,1,pgd,3,3,5,True,True,0.03137257695198059,1.393543004989624
train,501,27125,1,pgd,5,5,7,True,True,0.03137260675430298,1.2775896787643433
train,502,6654,1,pgd,4,4,5,True,True,0.03137257695198059,1.2987216711044312
train,503,1875,1,pgd,5,5,3,True,True,0.03137257695198059,1.3123915195465088
train,504,4216,1,cw,7,7,5,True,True,0.010006099939346313,0.36047613620758057
train,505,30733,1,cw,9,9,8,True,True,0.015016317367553711,0.4763181805610657
train,506,32263,1,pgd,0,0,2,True,True,0.03137257695198059,1.3980995416641235
train,507,46295,1,pgd,3,3,4,True,True,0.03137257695198059,1.4032622575759888
train,508,43671,1,cw,7,7,5,True,True,0.031663477420806885,0.34250006079673767
train,509,23012,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7385998964309692
train,510,35460,1,cw,2,2,4,True,True,0.010006040334701538,0.41743069887161255
train,511,35863,1,fgsm,1,1,9,True,True,0.03137260675430298,1.733603835105896
train,512,13030,0,clean,0,0,0,True,False,0.0,0.0
train,513,45262,0,clean,0,0,0,True,False,0.0,0.0
train,514,21009,0,clean,5,5,5,True,False,0.0,0.0
train,515,40905,0,clean,5,3,3,False,False,0.0,0.0
train,516,37780,0,clean,9,9,9,True,False,0.0,0.0
train,517,5919,0,clean,4,4,4,True,False,0.0,0.0
train,518,20924,0,clean,0,0,0,True,False,0.0,0.0
train,519,16197,0,clean,1,1,1,True,False,0.0,0.0
train,520,770,0,clean,6,6,6,True,False,0.0,0.0
train,521,32651,0,clean,8,8,8,True,False,0.0,0.0
train,522,1885,0,clean,0,0,0,True,False,0.0,0.0
train,523,40288,0,clean,2,2,2,True,False,0.0,0.0
train,524,40126,0,clean,2,2,2,True,False,0.0,0.0
train,525,14453,0,clean,5,5,5,True,False,0.0,0.0
train,526,32817,0,clean,5,5,5,True,False,0.0,0.0
train,527,5728,0,clean,6,6,6,True,False,0.0,0.0
train,528,13030,1,fgsm,0,0,1,True,True,0.03137260675430298,1.7189089059829712
train,529,45262,1,cw,0,0,8,True,True,0.00499996542930603,0.20560228824615479
train,530,21009,1,fgsm,5,5,4,True,True,0.03137260675430298,1.7388430833816528
train,531,40905,1,pgd,5,3,3,False,False,0.03137260675430298,1.3800735473632812
train,532,37780,1,cw,9,9,1,True,True,0.027025431394577026,0.37606993317604065
train,533,5919,1,pgd,4,4,6,True,True,0.03137257695198059,1.3386050462722778
train,534,20924,1,fgsm,0,0,4,True,True,0.03137260675430298,1.6150959730148315
train,535,16197,1,pgd,1,1,0,True,True,0.03137257695198059,1.3524426221847534
train,536,770,1,pgd,6,6,2,True,True,0.03137257695198059,1.4140088558197021
train,537,32651,1,fgsm,8,8,9,True,True,0.03137260675430298,1.7226804494857788
train,538,1885,1,fgsm,0,0,8,True,True,0.03137260675430298,1.7375069856643677
train,539,40288,1,cw,2,2,3,True,True,0.00499996542930603,0.23967473208904266
train,540,40126,1,fgsm,2,2,4,True,True,0.03137257695198059,1.6383804082870483
train,541,14453,1,pgd,5,5,3,True,True,0.03137257695198059,1.3981043100357056
train,542,32817,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7388430833816528
train,543,5728,1,cw,6,6,3,True,True,0.004999697208404541,0.211933434009552
train,544,26543,0,clean,5,5,5,True,False,0.0,0.0
train,545,39539,0,clean,5,5,5,True,False,0.0,0.0
train,546,31260,0,clean,3,3,3,True,False,0.0,0.0
train,547,5705,0,clean,3,3,3,True,False,0.0,0.0
train,548,46148,0,clean,0,0,0,True,False,0.0,0.0
train,549,12939,0,clean,6,6,6,True,False,0.0,0.0
train,550,8426,0,clean,1,1,1,True,False,0.0,0.0
train,551,27979,0,clean,9,9,9,True,False,0.0,0.0
train,552,8867,0,clean,6,6,6,True,False,0.0,0.0
train,553,17506,0,clean,2,2,2,True,False,0.0,0.0
train,554,30515,0,clean,8,8,8,True,False,0.0,0.0
train,555,27369,0,clean,9,9,9,True,False,0.0,0.0
train,556,16121,0,clean,8,8,8,True,False,0.0,0.0
train,557,16357,0,clean,2,2,2,True,False,0.0,0.0
train,558,46796,0,clean,1,1,1,True,False,0.0,0.0
train,559,681,0,clean,5,5,5,True,False,0.0,0.0
train,560,26543,1,fgsm,5,5,4,True,True,0.03137257695198059,1.7388430833816528
train,561,39539,1,cw,5,5,3,True,True,0.00499996542930603,0.2330847680568695
train,562,31260,1,pgd,3,3,5,True,True,0.03137260675430298,1.3330339193344116
train,563,5705,1,pgd,3,3,9,True,True,0.03137257695198059,1.3620628118515015
train,564,46148,1,cw,0,0,2,True,True,0.00499996542930603,0.2399926334619522
train,565,12939,1,pgd,6,6,1,True,True,0.03137260675430298,1.4948595762252808
train,566,8426,1,cw,1,1,9,True,True,0.015010803937911987,0.5804080963134766
train,567,27979,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7161914110183716
train,568,8867,1,fgsm,6,6,3,True,True,0.03137260675430298,1.7388430833816528
train,569,17506,1,cw,2,2,0,True,True,0.03818148374557495,0.5004013180732727
train,570,30515,1,cw,8,8,0,True,True,0.015011638402938843,0.47331467270851135
train,571,27369,1,cw,9,9,8,True,True,0.00499996542930603,0.19682419300079346
train,572,16121,1,cw,8,8,0,True,True,0.00499996542930603,0.23082424700260162
train,573,16357,1,fgsm,2,2,5,True,True,0.03137257695198059,1.7388430833816528
train,574,46796,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7383167743682861
train,575,681,1,cw,5,5,4,True,True,0.00499996542930603,0.1970156580209732
train,576,18272,0,clean,4,4,4,True,False,0.0,0.0
train,577,25731,0,clean,1,1,1,True,False,0.0,0.0
train,578,2760,0,clean,2,2,2,True,False,0.0,0.0
train,579,23579,0,clean,6,6,6,True,False,0.0,0.0
train,580,38212,0,clean,7,7,7,True,False,0.0,0.0
train,581,4379,0,clean,1,1,1,True,False,0.0,0.0
train,582,10137,0,clean,3,3,3,True,False,0.0,0.0
train,583,18365,0,clean,4,4,4,True,False,0.0,0.0
train,584,16477,0,clean,7,7,7,True,False,0.0,0.0
train,585,359,0,clean,5,5,5,True,False,0.0,0.0
train,586,3284,0,clean,7,7,7,True,False,0.0,0.0
train,587,35907,0,clean,4,4,4,True,False,0.0,0.0
train,588,19556,0,clean,6,6,6,True,False,0.0,0.0
train,589,19393,0,clean,7,7,7,True,False,0.0,0.0
train,590,13090,0,clean,0,0,0,True,False,0.0,0.0
train,591,32864,0,clean,5,5,5,True,False,0.0,0.0
train,592,18272,1,cw,4,4,2,True,True,0.010005384683609009,0.4325729012489319
train,593,25731,1,fgsm,1,1,0,True,True,0.03137260675430298,1.7337634563446045
train,594,2760,1,fgsm,2,2,3,True,True,0.03137260675430298,1.737281322479248
train,595,23579,1,pgd,6,6,5,True,True,0.03137257695198059,1.3755264282226562
train,596,38212,1,pgd,7,7,4,True,True,0.03137260675430298,1.3961702585220337
train,597,4379,1,cw,1,1,9,True,True,0.015009075403213501,0.544425904750824
train,598,10137,1,fgsm,3,3,5,True,True,0.03137260675430298,1.7372902631759644
train,599,18365,1,fgsm,4,4,4,True,False,0.03137260675430298,1.7386705875396729
train,600,16477,1,pgd,7,7,4,True,True,0.03137260675430298,1.414873480796814
train,601,359,1,pgd,5,5,6,True,True,0.03137257695198059,1.3799536228179932
train,602,3284,1,cw,7,7,4,True,True,0.01000639796257019,0.4287881553173065
train,603,35907,1,fgsm,4,4,3,True,True,0.03137260675430298,1.7388430833816528
train,604,19556,1,pgd,6,6,4,True,True,0.03137257695198059,1.4524812698364258
train,605,19393,1,pgd,7,7,5,True,True,0.03137260675430298,1.3576600551605225
train,606,13090,1,fgsm,0,0,2,True,True,0.03137260675430298,1.738564372062683
train,607,32864,1,pgd,5,5,3,True,True,0.03137260675430298,1.3229774236679077
train,608,25713,0,clean,3,3,3,True,False,0.0,0.0
train,609,42211,0,clean,1,1,1,True,False,0.0,0.0
train,610,28313,0,clean,4,4,4,True,False,0.0,0.0
train,611,45555,0,clean,4,4,4,True,False,0.0,0.0
train,612,25615,0,clean,0,0,0,True,False,0.0,0.0
train,613,24534,0,clean,0,0,0,True,False,0.0,0.0
train,614,5617,0,clean,7,7,7,True,False,0.0,0.0
train,615,45887,0,clean,5,5,5,True,False,0.0,0.0
train,616,27083,0,clean,9,9,9,True,False,0.0,0.0
train,617,49947,0,clean,4,4,4,True,False,0.0,0.0
train,618,4156,0,clean,4,4,4,True,False,0.0,0.0
train,619,19640,0,clean,9,9,9,True,False,0.0,0.0
train,620,37086,0,clean,5,5,5,True,False,0.0,0.0
train,621,5403,0,clean,7,7,7,True,False,0.0,0.0
train,622,34778,0,clean,1,1,1,True,False,0.0,0.0
train,623,8108,0,clean,6,6,6,True,False,0.0,0.0
train,624,25713,1,fgsm,3,3,5,True,True,0.03137260675430298,1.7384804487228394
train,625,42211,1,cw,1,1,4,True,True,0.01000109314918518,0.3666428327560425
train,626,28313,1,fgsm,4,4,6,True,True,0.03137260675430298,1.7293449640274048
train,627,45555,1,cw,4,4,5,True,True,0.00499996542930603,0.22960099577903748
train,628,25615,1,pgd,0,0,2,True,True,0.03137257695198059,1.4177755117416382
train,629,24534,1,fgsm,0,0,9,True,True,0.03137260675430298,1.73788321018219
train,630,5617,1,cw,7,7,5,True,True,0.046046286821365356,0.5679969191551208
train,631,45887,1,pgd,5,5,2,True,True,0.03137260675430298,1.4068375825881958
train,632,27083,1,fgsm,9,9,8,True,True,0.03137260675430298,1.7158732414245605
train,633,49947,1,fgsm,4,4,3,True,True,0.03137257695198059,1.7385379076004028
train,634,4156,1,fgsm,4,4,3,True,True,0.03137260675430298,1.7388430833816528
train,635,19640,1,fgsm,9,9,0,True,True,0.03137260675430298,1.6792099475860596
train,636,37086,1,cw,5,5,3,True,True,0.010004520416259766,0.39145219326019287
train,637,5403,1,pgd,7,7,4,True,True,0.03137257695198059,1.3082963228225708
train,638,34778,1,cw,1,1,3,True,True,0.017947793006896973,0.1631632298231125
train,639,8108,1,cw,6,6,3,True,True,0.00499996542930603,0.22245381772518158
train,640,41255,0,clean,2,2,2,True,False,0.0,0.0
train,641,27688,0,clean,6,6,6,True,False,0.0,0.0
train,642,35625,0,clean,9,9,9,True,False,0.0,0.0
train,643,33284,0,clean,9,9,9,True,False,0.0,0.0
train,644,36481,0,clean,2,2,2,True,False,0.0,0.0
train,645,44916,0,clean,4,4,4,True,False,0.0,0.0
train,646,36680,0,clean,7,5,5,False,False,0.0,0.0
train,647,32133,0,clean,9,9,9,True,False,0.0,0.0
train,648,2623,0,clean,6,6,6,True,False,0.0,0.0
train,649,27719,0,clean,9,9,9,True,False,0.0,0.0
train,650,32466,0,clean,9,9,9,True,False,0.0,0.0
train,651,40843,0,clean,0,0,0,True,False,0.0,0.0
train,652,49247,0,clean,8,8,8,True,False,0.0,0.0
train,653,31497,0,clean,8,8,8,True,False,0.0,0.0
train,654,28305,0,clean,0,0,0,True,False,0.0,0.0
train,655,1553,0,clean,3,3,3,True,False,0.0,0.0
train,656,41255,1,fgsm,2,2,6,True,True,0.03137260675430298,1.7388430833816528
train,657,27688,1,pgd,6,6,4,True,True,0.03137257695198059,1.4322024583816528
train,658,35625,1,fgsm,9,9,1,True,True,0.03137260675430298,1.6704086065292358
train,659,33284,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7380114793777466
train,660,36481,1,fgsm,2,2,4,True,True,0.03137257695198059,1.7388430833816528
train,661,44916,1,cw,4,4,5,True,True,0.00499996542930603,0.23165540397167206
train,662,36680,1,fgsm,7,5,3,False,False,0.03137257695198059,1.7388430833816528
train,663,32133,1,cw,9,9,1,True,True,0.021553218364715576,0.23029959201812744
train,664,2623,1,cw,6,6,2,True,True,0.00499996542930603,0.21593809127807617
train,665,27719,1,pgd,9,9,1,True,True,0.03137260675430298,1.411932349205017
train,666,32466,1,fgsm,9,9,0,True,True,0.03137260675430298,1.7388430833816528
train,667,40843,1,cw,0,0,4,True,True,0.01500934362411499,0.3921460509300232
train,668,49247,1,cw,8,8,0,True,True,0.01000550389289856,0.3793335556983948
train,669,31497,1,pgd,8,8,0,True,True,0.03137260675430298,1.3462313413619995
train,670,28305,1,pgd,0,0,2,True,True,0.03137260675430298,1.3001281023025513
train,671,1553,1,pgd,3,3,5,True,True,0.03137260675430298,1.3645678758621216
train,672,12972,0,clean,9,9,9,True,False,0.0,0.0
train,673,39499,0,clean,2,2,2,True,False,0.0,0.0
train,674,38689,0,clean,8,8,8,True,False,0.0,0.0
train,675,39592,0,clean,8,8,8,True,False,0.0,0.0
train,676,41134,0,clean,3,3,3,True,False,0.0,0.0
train,677,23808,0,clean,0,0,0,True,False,0.0,0.0
train,678,34948,0,clean,0,0,0,True,False,0.0,0.0
train,679,11923,0,clean,2,2,2,True,False,0.0,0.0
train,680,10050,0,clean,0,0,0,True,False,0.0,0.0
train,681,37097,0,clean,6,6,6,True,False,0.0,0.0
train,682,20786,0,clean,8,8,8,True,False,0.0,0.0
train,683,24531,0,clean,6,6,6,True,False,0.0,0.0
train,684,17595,0,clean,5,5,5,True,False,0.0,0.0
train,685,28822,0,clean,1,1,1,True,False,0.0,0.0
train,686,27499,0,clean,2,2,2,True,False,0.0,0.0
train,687,24710,0,clean,2,2,2,True,False,0.0,0.0
train,688,12972,1,fgsm,9,9,4,True,True,0.03137260675430298,1.6726443767547607
train,689,39499,1,pgd,2,2,6,True,True,0.03137257695198059,1.4062983989715576
train,690,38689,1,pgd,8,8,4,True,True,0.03137260675430298,1.3558628559112549
train,691,39592,1,pgd,8,8,0,True,True,0.03137260675430298,1.273651361465454
train,692,41134,1,cw,3,3,2,True,True,0.00499996542930603,0.21020005643367767
train,693,23808,1,pgd,0,0,8,True,True,0.03137257695198059,1.371428370475769
train,694,34948,1,fgsm,0,0,8,True,True,0.03137260675430298,1.7385777235031128
train,695,11923,1,pgd,2,2,8,True,True,0.03137260675430298,1.3152095079421997
train,696,10050,1,fgsm,0,0,8,True,True,0.03137260675430298,1.7388430833816528
train,697,37097,1,pgd,6,6,3,True,True,0.03137257695198059,1.3992838859558105
train,698,20786,1,fgsm,8,8,2,True,True,0.03137260675430298,1.7388430833816528
train,699,24531,1,fgsm,6,6,2,True,True,0.03137257695198059,1.7374364137649536
train,700,17595,1,pgd,5,5,3,True,True,0.03137257695198059,1.3740676641464233
train,701,28822,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7382813692092896
train,702,27499,1,pgd,2,2,5,True,True,0.03137257695198059,1.403012752532959
train,703,24710,1,cw,2,2,0,True,True,0.02503332495689392,0.7137491106987
train,704,44720,0,clean,8,8,8,True,False,0.0,0.0
train,705,49905,0,clean,8,8,8,True,False,0.0,0.0
train,706,9811,0,clean,5,5,5,True,False,0.0,0.0
train,707,26609,0,clean,3,5,5,False,False,0.0,0.0
train,708,25609,0,clean,0,0,0,True,False,0.0,0.0
train,709,11800,0,clean,6,6,6,True,False,0.0,0.0
train,710,7778,0,clean,1,1,1,True,False,0.0,0.0
train,711,4812,0,clean,8,8,8,True,False,0.0,0.0
train,712,42427,0,clean,2,2,2,True,False,0.0,0.0
train,713,43862,0,clean,6,6,6,True,False,0.0,0.0
train,714,19558,0,clean,2,2,2,True,False,0.0,0.0
train,715,22794,0,clean,3,3,3,True,False,0.0,0.0
train,716,3950,0,clean,8,8,8,True,False,0.0,0.0
train,717,2687,0,clean,8,8,8,True,False,0.0,0.0
train,718,30191,0,clean,9,9,9,True,False,0.0,0.0
